TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;32.316.940/0001-80;FINANZI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;107949043.98;
FIDC;32.321.312/0001-93;211 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;48927176.08;
FIDC;32.321.319/0001-05;BRAFIC CONSTRUÇÃO CIVIL FIDC NP;2024-02-29;1669007.21;
FIDC;32.388.130/0001-30;PCS II BT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS;2024-02-29;244905226.04;
FIDC;32.388.168/0001-02;SERRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;17658001.17;
FIDC;32.388.169/0001-57;CANAL 47 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2024-02-29;231124393.03;
FIDC;32.388.171/0001-26;UNIQUE AAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;260013120.72;
FIDC;32.388.176/0001-59;BOMTRATO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;249059019.06;
FIDC;32.510.444/0001-63;G5 EO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;78286077.51;
FIDC;32.510.527/0001-52;CANAL 56 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;97140705.63;
FIDC;32.510.577/0001-30;MULTIPLICA LONG TERM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;113739112.90;
FIDC;32.510.621/0001-01;MANI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;34519323.11;
FIDC;32.511.268/0001-84;PREMIER RP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;8480099.37;
FIDC;32.511.681/0001-49;BLP PCJ VII - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;51193023.91;
FIDC;32.517.659/0001-06;AMB FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;17103137.90;
FIDC;32.525.711/0001-76;UNIÃO LONG PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;19157662.09;
FIDC;32.526.025/0001-10;COBUCCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO PADRONIZADO;2024-02-29;0.00;
FIDC;32.771.763/0001-22;SÃO MARTINHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;149872302.31;
FIDC;32.907.653/0001-45;CROWN OCEAN CAPITAL IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;21409449.24;
FIDC;32.907.712/0001-85;ALIANÇA CRED FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;23434786.22;
FIDC;32.948.513/0001-15;LANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;23493761.68;
FIDC;32.948.668/0001-51;G5 CRÉDITOS CONDOMINIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;32956914.97;
FIDC;32.969.429/0001-88;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SANTA CRUZ CAPITAL;2024-02-29;322963911.95;
FIDC;32.969.493/0001-69;LIBER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;8936779.13;
FIDC;32.969.535/0001-61;GALAPAGOS BARTOLOMÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;134505.61;
FIDC;32.990.730/0001-73;C+ VALORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;83901504.12;
FIDC;32.990.813/0001-62;WK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;5100899.51;
FIDC;32.999.032/0001-39;MATRIZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;32906740.97;
FIDC;32.999.089/0001-38;STRUCTURE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;505177887.94;
FIDC;33.003.417/0001-67;VASTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;43194802.46;
FIDC;33.019.220/0001-16;GENESIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;148392539.72;
FIDC;33.079.038/0001-50;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDIGO BARTER;2024-02-29;0.00;
FIDC;33.289.359/0001-80;NOVA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;81491503.47;
FIDC;33.475.421/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AZQ ALL CREDIT HY;2024-02-29;51761066.81;
FIDC;33.490.076/0001-00;ASSET BANK - II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;61473408.57;
FIDC;33.498.764/0001-08;BRAFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC NP;2024-02-29;12090471.53;
FIDC;33.499.715/0001-90;ATICCA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORI;2024-02-29;25722851.51;
FIDC;33.499.726/0001-70;BRISTOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;61466714.64;
FIDC;33.521.203/0001-82;VALYOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS;2024-02-29;74618627.65;
FIDC;33.521.644/0001-84;ITÁLIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;81582976.44;
FIDC;33.554.563/0001-80;SOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS - FIDC NP;2024-02-29;3705041.66;
FIDC;33.554.808/0001-70;FBM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;2063753.22;
FIDC;33.588.243/0001-41;SIZE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;13491651.88;
FIDC;33.632.618/0001-23;NOVA CAPITAL FUNDO DE INVESTIMENTO EM QUOTAS FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;23450572.79;
FIDC;33.795.164/0001-01;FATOR CREDITCORP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;171447.40;
FIDC;33.823.914/0001-01;CROWN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;31607614.54;
FIDC;33.823.975/0001-79;ASGARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;25106099.02;
FIDC;34.027.522/0001-07;BANSULCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;28374037.93;
FIDC;34.027.549/0001-91;SMARTCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7858794.36;
FIDC;34.027.968/0001-23;MERIDIONAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1290715.35;
FIDC;34.081.563/0001-73;HECTARE II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;147098751.64;
FIDC;34.081.900/0001-22;GOLD STYLE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO NÃO PADRONIZADO;2024-02-29;1961625373.11;
FIDC;34.082.112/0001-50;NOBEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;46192168.14;
FIDC;34.218.625/0001-46;APOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1132773024.85;
FIDC;34.218.918/0001-23;LGX FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2024-02-29;21216794.87;
FIDC;34.475.989/0001-01;BLACKCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2024-02-29;56389076.65;
FIDC;34.521.809/0001-80;SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;402332943.27;
FIDC;34.553.995/0001-30;MANHATTAN - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;8037252.01;
FIDC;34.599.321/0001-76;ALL RISCKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;81501978.08;
FIDC;34.644.098/0001-31;DELTA ENERGIA PRÉ-PAGAMENTO I FIDC;2024-02-29;227522068.42;
FIDC;34.691.300/0001-86;ALPHA CRÉDITO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;8127940.04;
FIDC;34.691.362/0001-98;ZEUS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;81657837.67;
FIDC;34.850.033/0001-42;AGROCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;102659541.28;
FIDC;34.867.743/0001-85;BLP CREDITO JUDICIAL IV FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;3812594.55;
FIDC;34.964.344/0001-32;JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;33033414.92;
FIDC;35.138.000/0001-37;CONTAÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;10040096.94;
FIDC;35.178.750/0001-32;DIVICASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;10268126.37;
FIDC;35.179.032/0001-80;SEQUOIA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2024-02-29;52713303.55;
FIDC;35.449.141/0001-70;CHIMERA NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;14897423.28;
FIDC;35.580.989/0001-34;BANFITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;68295988.67;
FIDC;35.581.045/0001-81;SEEDS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;12961897.93;
FIDC;35.581.308/0001-52;MARILIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;9844803.29;
FIDC;35.654.776/0001-00;PANTANAL DO BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;408095171.32;
FIDC;35.654.910/0001-72;SPINET ACELERADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;304934.55;
FIDC;35.654.917/0001-94;MS OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;159319348.21;
FIDC;35.686.610/0001-75;IRONSIDE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃOPADRONIZADOS;2024-02-29;6170992.91;
FIDC;35.686.949/0001-71;GREEN WAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO;2024-02-29;129521089.12;
FIDC;35.689.357/0001-03;ÁSTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;149260864.37;
FIDC;35.715.919/0001-46;ORYX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;1806213.18;
FIDC;35.744.475/0001-77;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PEAK INVEST NT PME;2024-02-29;1228550.13;
FIDC;35.754.011/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS PORTO DESAP;2024-02-29;567272961.64;
FIDC;35.765.949/0001-67;FRUIT CREEK CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;9276985.70;
FIDC;35.765.961/0001-71;C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;207158636.30;
FIDC;35.880.735/0001-31;DJF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;704043741.02;
FIDC;35.880.835/0001-68;FUNDO DE GESTÃO E RECUPERAÇÃO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;1730050562.85;
FIDC;35.975.173/0001-00;AZURE BLC V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;61920941.51;
FIDC;35.982.683/0001-04;GPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;25942114.92;
FIDC;36.009.621/0001-83;DMA9 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;22760254.14;
FIDC;36.232.996/0001-08;OXYGEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;5504457.75;
FIDC;36.246.327/0001-95;AMAZONITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;342243429.57;
FIDC;36.359.698/0001-83;U.NIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;24060806.67;
FIDC;36.412.972/0001-30;VKR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;832634.34;
FIDC;36.420.767/0001-17;U.NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2024-02-29;3594750.17;
FIDC;36.500.339/0001-02;BMA INTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;301221917.68;
FIDC;36.517.586/0001-03;MOVVIME FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;17151993.11;
FIDC;36.553.528/0001-35;BANCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;108318812.20;
FIDC;36.566.311/0001-60;OBSIDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;52348772.15;
FIDC;36.703.167/0001-66;YAALEH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;116888679.65;
FIDC;36.741.133/0001-66;AMBIPAR BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;2965315.07;
FIDC;36.741.161/0001-83;NANBAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;38981681.22;
FIDC;36.814.213/0001-02;LINCOLN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;6311650.04;
FIDC;36.815.016/0001-08;SOS BOLSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;9651438.36;
FIDC;36.875.515/0001-82;BS INTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO- PADRONIZADOS MULTISSETORIAL;2024-02-29;116152977.82;
FIDC;36.953.080/0001-47;ENDURANCE INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;259161254.38;
FIDC;36.977.475/0001-80;PERSONALITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;73874.67;
FIDC;37.012.075/0001-00;FERRARA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;818290008.36;
FIDC;37.021.468/0001-72;PORTLAND CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;119869651.33;
FIDC;37.021.511/0001-08;MASONE - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;816986805.50;
FIDC;37.022.236/0001-39;ESPRESSO CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;368883909.44;
FIDC;37.035.910/0001-10;AG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;138161780.71;
FIDC;37.035.913/0001-53;RECARGAPAY FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS EMPRÉSTIMOS I;2024-02-29;104767875.36;
FIDC;37.035.970/0001-32;CD BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;198728791.64;
FIDC;37.036.039/0001-79;GREEN LIFE ESG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-02-29;2896508.75;
FIDC;37.036.208/0001-70;UNIQUE PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;99732762.39;
FIDC;37.036.353/0001-51;REC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;19746783.99;
FIDC;37.036.410/0001-00;PRECATÓRIO OURO 35 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;92534810.69;
FIDC;37.037.144/0001-22;WM GALAPAGOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;309430608.28;
FIDC;37.053.227/0001-05;G5 STAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;8048369.56;
FIDC;37.120.828/0001-93;G5 SPECIAL FUNDO DE  INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO PA;2024-02-29;330798801.87;
FIDC;37.121.165/0001-21;COOPERA FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;14968848.50;
FIDC;37.121.216/0001-15;HOD MULTIPLICA 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;118742895.88;
FIDC;37.284.201/0001-78;ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;579707537.94;
FIDC;37.298.599/0001-00;QUARTER PRECATÓRIOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;872626.80;
FIDC;37.310.965/0001-90;G5 SANEAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;48105289.79;
FIDC;37.348.481/0001-30;PRECATÓRIOS E CRÉDITOS JUDICIAIS LEXIS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;97070244.19;
FIDC;37.351.013/0001-15;CS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2024-02-29;77746419.60;
FIDC;37.511.950/0001-90;FAST CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;20182249.83;
FIDC;37.529.228/0001-83;ACTIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;71751601.75;
FIDC;37.622.704/0001-06;ONE7 MAIS CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;151293.17;
FIDC;37.651.102/0001-87;BARCELONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;57489528.33;
FIDC;37.703.020/0001-39;VIOLIN 8432 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;52772661.50;
FIDC;37.720.020/0001-47;FIDC MILAS II - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2024-02-29;266752993.16;
FIDC;37.720.148/0001-00;VIOLIN 8432 (2) CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;53293817.07;
FIDC;37.720.328/0001-92;C3E CRÉDITOS JUDICIAIS FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;142899108.40;
FIDC;38.134.439/0001-80;TCN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-02-29;4145278.99;
FIDC;38.137.153/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS KOVI I;2024-02-29;225906454.77;
FIDC;38.168.015/0001-36;AVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;76886974.63;
FIDC;38.195.107/0001-05;EXITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;308760.85;
FIDC;38.328.747/0001-46;JUSINVEST I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2024-02-29;26872972.85;
FIDC;38.421.626/0001-44;CRONOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;52760214.12;
FIDC;38.440.284/0001-00;CANAL 75 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;54923973.42;
FIDC;38.447.838/0001-09;PHENIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;93159645.59;
FIDC;38.455.405/0001-97;WELLESLEY II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;5063451.75;
FIDC;38.456.773/0001-50;RONEPAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;42626300.75;
FIDC;39.270.085/0001-63;PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;24247097.37;
FIDC;39.273.409/0001-17;GALAPAGOS VENTURE DEBT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;14656334.43;
FIDC;39.331.898/0001-16;OURO PRETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;3747893.91;
FIDC;39.375.599/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRAMONTINA I;2024-02-29;230085323.50;
FIDC;39.380.171/0001-29;STARTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;91589342.89;
FIDC;39.469.320/0001-20;VOLCANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO;2024-02-29;5652454.88;
FIDC;39.615.917/0001-36;PCS II CLAIMS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;99569442.07;
FIDC;39.617.894/0001-07;CANAL 78 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;35978764.36;
FIDC;39.663.988/0001-04;SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;66267059.61;
FIDC;39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;150234758.90;
FIDC;39.680.495/0001-82;SOLAR VIALOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;28821869.83;
FIDC;39.703.077/0001-63;QANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;11726709.60;
FIDC;39.722.215/0001-51;FIRMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  PADRONIZADOS I;2024-02-29;47686341.33;
FIDC;39.769.038/0001-69;PHD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;114832418.05;
FIDC;39.769.157/0001-11;TUPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;55226554.14;
FIDC;39.769.235/0001-88;CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;75827734.64;
FIDC;39.794.865/0001-02;APTA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;72152784.12;
FIDC;39.806.180/0001-39;BM INFRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO;2024-02-29;169937664.92;
FIDC;39.851.520/0001-43;COINVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;4963947.39;
FIDC;39.863.047/0001-14;FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DO SETOR ELÉTRICO;2024-02-29;342146759.55;
FIDC;39.863.075/0001-31;FINANZA PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;23476222.66;
FIDC;40.009.750/0001-49;GOLDEN STONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;117970263.64;
FIDC;40.054.639/0001-74;SALEM CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;69328357.01;
FIDC;40.054.680/0001-40;JCI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;241370229.48;
